Topo,Z,b,Cost_Pct,C_mean,C_std,V_mean,V_std,Tstop_mean,Stop_max_frac
ER,16,1.3,-0.1,0.0,0.0,0.0002,0.0006,78.24,0.0
ER,16,1.35,-0.1,0.0,0.0,0.0002,0.0006,58.24,0.0
ER,16,1.4,-0.1,0.0,0.0,0.00048,0.000854166260162505,36.9,0.0
ER,16,1.45,-0.1,0.0,0.0,0.0005600000000000001,0.0011341957503006258,31.36,0.0
ER,16,1.1,-0.05,0.0,0.0,0.0,0.0,3370.96,0.0
ER,16,1.15,-0.05,0.0,0.0,0.0,0.0,797.68,0.0
ER,16,1.2,-0.05,0.0,0.0,4e-05,0.00028000000000000003,277.62,0.0
ER,16,1.25,-0.05,0.0,0.0,8e-05,0.00039191835884530855,127.06,0.0
ER,16,1.3,-0.05,0.0,0.0,0.00016,0.0005425863986500215,69.38,0.0
ER,16,1.35,-0.05,0.0,0.0,0.00028000000000000003,0.0006939740629158989,41.46,0.0
ER,16,1.4,-0.05,0.0,0.0,0.00024,0.0006499230723708768,45.64,0.0
ER,16,1.45,-0.05,0.0,0.0,0.00036,0.0007683749084919419,24.24,0.0
ER,16,1.1,0.0,0.0076,0.03726660703632677,0.0,0.0,4233.54,0.04
ER,16,1.15,0.0,0.0,0.0,0.0,0.0,585.22,0.0
ER,16,1.2,0.0,0.0,0.0,0.0,0.0,174.3,0.0
ER,16,1.25,0.0,0.0,0.0,8e-05,0.00039191835884530855,91.38,0.0
ER,16,1.3,0.0,0.0,0.0,0.0002,0.0007211102550927979,78.64,0.0
ER,16,1.35,0.0,0.0,0.0,8e-05,0.00039191835884530855,42.3,0.0
ER,16,1.4,0.0,0.0,0.0,0.00043999999999999996,0.0008284926070883192,27.98,0.0
ER,16,1.45,0.0,0.0,0.0,0.0007600000000000002,0.0009707728879609276,19.18,0.0
ER,16,1.1,0.05,0.01052,0.05190885858887672,0.0,0.0,3349.46,0.04
ER,16,1.15,0.05,0.0,0.0,0.0,0.0,574.92,0.0
ER,16,1.2,0.05,0.0,0.0,0.0,0.0,236.7,0.0
ER,16,1.25,0.05,0.0,0.0,4e-05,0.00028000000000000003,116.08,0.0
ER,16,1.3,0.05,0.0,0.0,0.00012,0.00047497368348151667,67.84,0.0
ER,16,1.35,0.05,0.0,0.0,0.00048,0.000854166260162505,35.64,0.0
ER,16,1.4,0.05,0.0,0.0,0.00036,0.0007683749084919419,23.38,0.0
ER,16,1.45,0.05,0.0,0.0,0.0005200000000000001,0.0008772684879784523,17.24,0.0
ER,16,1.1,0.1,0.02024,0.07076907799314613,0.0,0.0,4443.76,0.08
ER,16,1.15,0.1,0.0,0.0,0.0,0.0,645.1,0.0
ER,16,1.2,0.1,0.0,0.0,0.0,0.0,189.96,0.0
ER,16,1.25,0.1,0.0,0.0,0.00012,0.0004749736834815166,108.74,0.0
ER,16,1.3,0.1,0.0,0.0,8e-05,0.00039191835884530855,62.84,0.0
ER,16,1.35,0.1,0.0,0.0,0.0002,0.0006,35.76,0.0
ER,16,1.4,0.1,0.0,0.0,0.00024,0.0006499230723708769,27.7,0.0
ER,16,1.45,0.1,0.0,0.0,8e-05,0.00039191835884530855,18.72,0.0
ER,16,1.1,0.2,0.008199999999999999,0.04362063731767338,0.0,0.0,4074.36,0.04
ER,16,1.15,0.2,0.0,0.0,0.0,0.0,505.24,0.0
ER,16,1.2,0.2,0.0,0.0,0.0,0.0,258.08,0.0
ER,16,1.25,0.2,0.0,0.0,0.0,0.0,106.1,0.0
ER,16,1.3,0.2,0.0,0.0,0.0,0.0,58.1,0.0
ER,16,1.35,0.2,0.0,0.0,4e-05,0.00028000000000000003,29.74,0.0
