Label,b,step,rho_t
Proportional,2.0,4500,0.6735599999999999
Proportional,2.0,4600,0.6767
Proportional,2.0,4700,0.6756000000000003
Proportional,2.0,4800,0.6751
Proportional,2.0,4900,0.67688
Proportional,2.0,5000,0.6796000000000001
Proportional,2.0,5100,0.6778
Proportional,2.0,5200,0.6779000000000001
Proportional,2.0,5300,0.6755600000000002
Proportional,2.0,5400,0.6763599999999996
Proportional,2.0,5500,0.67896
Proportional,2.0,5600,0.6781000000000001
Proportional,2.0,5700,0.6801999999999999
Proportional,2.0,5800,0.6767
Proportional,2.0,5900,0.6774800000000001
Proportional,2.0,6000,0.6767000000000003
Proportional,2.0,6100,0.6773000000000002
Proportional,2.0,6200,0.6747199999999998
Proportional,2.0,6300,0.6735399999999998
Proportional,2.0,6400,0.6763200000000004
Proportional,2.0,6500,0.6756400000000002
Proportional,2.0,6600,0.6774799999999996
Proportional,2.0,6700,0.6769400000000002
Proportional,2.0,6800,0.6772800000000001
Proportional,2.0,6900,0.6793799999999999
Proportional,2.0,7000,0.6774400000000002
Proportional,2.0,7100,0.6804999999999997
Proportional,2.0,7200,0.6828200000000001
Proportional,2.0,7300,0.681
Proportional,2.0,7400,0.6841799999999998
Proportional,2.0,7500,0.6847200000000001
Proportional,2.0,7600,0.6830400000000002
Proportional,2.0,7700,0.6811800000000001
Proportional,2.0,7800,0.6837400000000001
Proportional,2.0,7900,0.6850200000000002
Proportional,2.0,8000,0.6813400000000002
Proportional,2.0,8100,0.6871599999999998
Proportional,2.0,8200,0.6856
Proportional,2.0,8300,0.6843400000000002
Proportional,2.0,8400,0.6882199999999998
Proportional,2.0,8500,0.6872800000000001
Proportional,2.0,8600,0.68396
Proportional,2.0,8700,0.6843400000000003
Proportional,2.0,8800,0.6836000000000001
Proportional,2.0,8900,0.68592
Proportional,2.0,9000,0.68054
Proportional,2.0,9100,0.68476
Proportional,2.0,9200,0.6799199999999996
Proportional,2.0,9300,0.6845800000000001
Proportional,2.0,9400,0.68368
Proportional,2.0,9500,0.68262
Proportional,2.0,9600,0.6864999999999999
Proportional,2.0,9700,0.6855599999999998
Proportional,2.0,9800,0.6846999999999999
Proportional,2.0,9900,0.6844799999999998
Proportional,2.0,10000,0.687
Proportional,2.0,10100,0.6852400000000002
Proportional,2.0,10200,0.6848000000000001
Proportional,2.0,10300,0.6862600000000001
Proportional,2.0,10400,0.6834800000000001
Proportional,2.0,10500,0.6856999999999996
Proportional,2.0,10600,0.6846
Proportional,2.0,10700,0.6800199999999996
Proportional,2.0,10800,0.68336
Proportional,2.0,10900,0.6832999999999998
Proportional,2.0,11000,0.6829400000000001
Proportional,2.0,11100,0.6806000000000002
Proportional,2.0,11200,0.6832200000000003
Proportional,2.0,11300,0.6838599999999999
Proportional,2.0,11400,0.6866400000000001
Proportional,2.0,11500,0.6852800000000002
Proportional,2.0,11600,0.6890199999999999
Proportional,2.0,11700,0.6874399999999998
Proportional,2.0,11800,0.68786
Proportional,2.0,11900,0.6863799999999998
Proportional,2.0,12000,0.6892
Proportional,2.0,12100,0.6836599999999998
Proportional,2.0,12200,0.6822000000000003
Proportional,2.0,12300,0.6800000000000003
Proportional,2.0,12400,0.68172
Proportional,2.0,12500,0.6845399999999997
Proportional,2.0,12600,0.6826199999999997
Proportional,2.0,12700,0.6807
Proportional,2.0,12800,0.6775799999999998
Proportional,2.0,12900,0.68188
Proportional,2.0,13000,0.6795599999999999
Proportional,2.0,13100,0.6841999999999999
Proportional,2.0,13200,0.6820600000000002
Proportional,2.0,13300,0.6887799999999998
Proportional,2.0,13400,0.6871400000000003
Proportional,2.0,13500,0.6876600000000002
Proportional,2.0,13600,0.6846599999999999
Proportional,2.0,13700,0.6850999999999998
Proportional,2.0,13800,0.6816399999999997
Proportional,2.0,13900,0.68078
Proportional,2.0,14000,0.6823600000000001
Proportional,2.0,14100,0.6816600000000002
Proportional,2.0,14200,0.6838599999999997
Proportional,2.0,14300,0.6858799999999999
Proportional,2.0,14400,0.6827000000000002
Proportional,2.0,14500,0.6856599999999999
Proportional,2.0,14600,0.6875199999999999
Proportional,2.0,14700,0.6823999999999998
Proportional,2.0,14800,0.6814600000000003
Proportional,2.0,14900,0.6850400000000001
Proportional,2.0,15000,0.6868599999999999
Proportional,2.0,15100,0.6852599999999999
Proportional,2.0,15200,0.6877599999999998
Proportional,2.0,15300,0.6871
Proportional,2.0,15400,0.6879000000000001
Proportional,2.0,15500,0.68962
Proportional,2.0,15600,0.69262
Proportional,2.0,15700,0.69392
Proportional,2.0,15800,0.6868000000000002
Proportional,2.0,15900,0.6850200000000001
Proportional,2.0,16000,0.6834599999999998
Proportional,2.0,16100,0.6850400000000001
Proportional,2.0,16200,0.6868800000000003
Proportional,2.0,16300,0.69148
Proportional,2.0,16400,0.6870799999999997
Proportional,2.0,16500,0.6868399999999998
Proportional,2.0,16600,0.6875200000000001
Proportional,2.0,16700,0.6846000000000001
Proportional,2.0,16800,0.6798200000000003
Proportional,2.0,16900,0.6788200000000001
Proportional,2.0,17000,0.67844
Proportional,2.0,17100,0.6850200000000001
Proportional,2.0,17200,0.684
Proportional,2.0,17300,0.6830600000000001
Proportional,2.0,17400,0.6833199999999999
Proportional,2.0,17500,0.6812000000000004
Proportional,2.0,17600,0.6813800000000001
Proportional,2.0,17700,0.68228
Proportional,2.0,17800,0.68122
Proportional,2.0,17900,0.6836399999999999
Proportional,2.0,18000,0.6838199999999998
Proportional,2.0,18100,0.6831200000000003
Proportional,2.0,18200,0.6811600000000003
Proportional,2.0,18300,0.6826999999999999
Proportional,2.0,18400,0.6802399999999998
Proportional,2.0,18500,0.6806400000000002
Proportional,2.0,18600,0.67852
Proportional,2.0,18700,0.6746800000000001
Proportional,2.0,18800,0.67864
Proportional,2.0,18900,0.6810400000000003
Proportional,2.0,19000,0.6776800000000003
Proportional,2.0,19100,0.6792
Proportional,2.0,19200,0.6787200000000001
Proportional,2.0,19300,0.68086
Proportional,2.0,19400,0.6818400000000001
Proportional,2.0,19500,0.6821200000000001
Proportional,2.0,19600,0.68416
Proportional,2.0,19700,0.6870799999999998
Proportional,2.0,19800,0.68148
Proportional,2.0,19900,0.67964
Proportional,2.0,20000,0.6779400000000001
Proportional,2.0,20100,0.6776800000000001
Proportional,2.0,20200,0.6756599999999999
Proportional,2.0,20300,0.6768599999999998
Proportional,2.0,20400,0.6820599999999999
Proportional,2.0,20500,0.6802399999999997
Proportional,2.0,20600,0.6839799999999999
Proportional,2.0,20700,0.6820399999999998
Proportional,2.0,20800,0.6798799999999998
Proportional,2.0,20900,0.6829400000000001
Proportional,2.0,21000,0.6816600000000002
Proportional,2.0,21100,0.68658
Proportional,2.0,21200,0.68658
Proportional,2.0,21300,0.6852399999999997
Proportional,2.0,21400,0.6888600000000001
Proportional,2.0,21500,0.6866600000000003
Proportional,2.0,21600,0.68576
Proportional,2.0,21700,0.6851799999999999
Proportional,2.0,21800,0.68562
Proportional,2.0,21900,0.68208
Proportional,2.0,22000,0.688
Proportional,2.0,22100,0.6854799999999998
Proportional,2.0,22200,0.6880799999999999
Proportional,2.0,22300,0.6882399999999999
Proportional,2.0,22400,0.6858600000000004
Proportional,2.0,22500,0.68598
Proportional,2.0,22600,0.6842
Proportional,2.0,22700,0.6821600000000001
Proportional,2.0,22800,0.6784800000000001
Proportional,2.0,22900,0.6753999999999998
Proportional,2.0,23000,0.6782
Proportional,2.0,23100,0.6781
Proportional,2.0,23200,0.67962
Proportional,2.0,23300,0.6800800000000001
Proportional,2.0,23400,0.68196
Proportional,2.0,23500,0.6792799999999999
Proportional,2.0,23600,0.6796599999999997
Proportional,2.0,23700,0.68182
Proportional,2.0,23800,0.68192
Proportional,2.0,23900,0.6821999999999998
Proportional,2.0,24000,0.67916
Proportional,2.0,24100,0.68172
Proportional,2.0,24200,0.6778000000000002
Proportional,2.0,24300,0.6780600000000002
Proportional,2.0,24400,0.6775999999999999
Proportional,2.0,24500,0.6763599999999999
Proportional,2.0,24600,0.68364
Proportional,2.0,24700,0.68314
Proportional,2.0,24800,0.68494
Proportional,2.0,24900,0.6816800000000001
Proportional,2.0,25000,0.6824799999999999
Proportional,2.0,25100,0.6793399999999999
Proportional,2.0,25200,0.6773200000000003
Proportional,2.0,25300,0.6778399999999999
Proportional,2.0,25400,0.6754800000000003
Proportional,2.0,25500,0.6783800000000001
Proportional,2.0,25600,0.6749600000000002
Proportional,2.0,25700,0.6798200000000001
Proportional,2.0,25800,0.6795200000000001
Proportional,2.0,25900,0.6813199999999998
Proportional,2.0,26000,0.6782400000000003
Proportional,2.0,26100,0.67306
Proportional,2.0,26200,0.6733800000000001
Proportional,2.0,26300,0.67482
Proportional,2.0,26400,0.6741999999999999
Proportional,2.0,26500,0.6729599999999999
Proportional,2.0,26600,0.6686599999999998
Proportional,2.0,26700,0.67074
Proportional,2.0,26800,0.6745200000000001
Proportional,2.0,26900,0.6744200000000002
Proportional,2.0,27000,0.6757000000000001
Proportional,2.0,27100,0.6751400000000001
Proportional,2.0,27200,0.6740400000000002
Proportional,2.0,27300,0.6774000000000002
Proportional,2.0,27400,0.6805800000000002
Proportional,2.0,27500,0.6801999999999999
Proportional,2.0,27600,0.6803800000000004
Proportional,2.0,27700,0.67746
Proportional,2.0,27800,0.6766600000000002
Proportional,2.0,27900,0.6793999999999998
Proportional,2.0,28000,0.6791000000000001
Proportional,2.0,28100,0.6762
Proportional,2.0,28200,0.6767200000000001
Proportional,2.0,28300,0.6805800000000002
Proportional,2.0,28400,0.68124
Proportional,2.0,28500,0.67876
Proportional,2.0,28600,0.6794000000000001
Proportional,2.0,28700,0.68312
Proportional,2.0,28800,0.6790600000000002
Proportional,2.0,28900,0.6781
Proportional,2.0,29000,0.6794799999999998
Proportional,2.0,29100,0.6798199999999995
Proportional,2.0,29200,0.6808599999999997
Proportional,2.0,29300,0.6779000000000001
Proportional,2.0,29400,0.6816199999999999
Proportional,2.0,29500,0.6774000000000002
Proportional,2.0,29600,0.6818400000000002
Proportional,2.0,29700,0.6836000000000001
Proportional,2.0,29800,0.6800800000000004
Proportional,2.0,29900,0.6825600000000001
Fermi K=0.05,1.7,0,0.49382000000000015
Fermi K=0.05,1.7,100,0.6481
Fermi K=0.05,1.7,200,0.77862
Fermi K=0.05,1.7,300,0.8431600000000001
Fermi K=0.05,1.7,400,0.88192
Fermi K=0.05,1.7,500,0.8940000000000002
Fermi K=0.05,1.7,600,0.8948600000000003
Fermi K=0.05,1.7,700,0.8926199999999999
Fermi K=0.05,1.7,800,0.8893
Fermi K=0.05,1.7,900,0.8971200000000001
Fermi K=0.05,1.7,1000,0.8967399999999996
Fermi K=0.05,1.7,1100,0.8910800000000002
Fermi K=0.05,1.7,1200,0.9021800000000003
Fermi K=0.05,1.7,1300,0.8961200000000002
Fermi K=0.05,1.7,1400,0.8973000000000003
Fermi K=0.05,1.7,1500,0.8993400000000001
Fermi K=0.05,1.7,1600,0.89618
Fermi K=0.05,1.7,1700,0.9031000000000001
Fermi K=0.05,1.7,1800,0.9055200000000002
Fermi K=0.05,1.7,1900,0.9038600000000002
Fermi K=0.05,1.7,2000,0.9015200000000001
Fermi K=0.05,1.7,2100,0.9078200000000003
Fermi K=0.05,1.7,2200,0.9029200000000002
Fermi K=0.05,1.7,2300,0.9044600000000003
Fermi K=0.05,1.7,2400,0.9068600000000001
Fermi K=0.05,1.7,2500,0.9176000000000003
Fermi K=0.05,1.7,2600,0.9128799999999999
Fermi K=0.05,1.7,2700,0.90854
Fermi K=0.05,1.7,2800,0.9128000000000003
Fermi K=0.05,1.7,2900,0.9093199999999994
Fermi K=0.05,1.7,3000,0.91482
Fermi K=0.05,1.7,3100,0.9227199999999999
Fermi K=0.05,1.7,3200,0.9180400000000003
Fermi K=0.05,1.7,3300,0.9162199999999997
Fermi K=0.05,1.7,3400,0.9207599999999999
Fermi K=0.05,1.7,3500,0.9156000000000002
Fermi K=0.05,1.7,3600,0.91816
Fermi K=0.05,1.7,3700,0.9251000000000001
Fermi K=0.05,1.7,3800,0.9172800000000001
Fermi K=0.05,1.7,3900,0.9181199999999998
Fermi K=0.05,1.7,4000,0.9180400000000002
Fermi K=0.05,1.7,4100,0.9266800000000001
Fermi K=0.05,1.7,4200,0.9323399999999996
Fermi K=0.05,1.7,4300,0.9300000000000003
Fermi K=0.05,1.7,4400,0.9337999999999999
Fermi K=0.05,1.7,4500,0.9303200000000001
Fermi K=0.05,1.7,4600,0.9252000000000001
Fermi K=0.05,1.7,4700,0.9315400000000003
Fermi K=0.05,1.7,4800,0.9284399999999997
Fermi K=0.05,1.7,4900,0.9314
Fermi K=0.05,1.7,5000,0.9344600000000001
Fermi K=0.05,1.7,5100,0.9367199999999998
Fermi K=0.05,1.7,5200,0.9331599999999999
Fermi K=0.05,1.7,5300,0.9288800000000001
Fermi K=0.05,1.7,5400,0.9292399999999996
Fermi K=0.05,1.7,5500,0.9269
Fermi K=0.05,1.7,5600,0.9300200000000001
Fermi K=0.05,1.7,5700,0.9343400000000002
Fermi K=0.05,1.7,5800,0.9357600000000004
Fermi K=0.05,1.7,5900,0.9338599999999999
Fermi K=0.05,1.7,6000,0.9373600000000001
Fermi K=0.05,1.7,6100,0.93438
Fermi K=0.05,1.7,6200,0.9365000000000002
Fermi K=0.05,1.7,6300,0.93644
Fermi K=0.05,1.7,6400,0.93616
Fermi K=0.05,1.7,6500,0.93466
Fermi K=0.05,1.7,6600,0.9361399999999999
Fermi K=0.05,1.7,6700,0.93986
Fermi K=0.05,1.7,6800,0.94332
Fermi K=0.05,1.7,6900,0.9428200000000002
Fermi K=0.05,1.7,7000,0.9406800000000001
Fermi K=0.05,1.7,7100,0.9432800000000001
Fermi K=0.05,1.7,7200,0.9444800000000005
Fermi K=0.05,1.7,7300,0.9464999999999997
Fermi K=0.05,1.7,7400,0.9494
Fermi K=0.05,1.7,7500,0.9470000000000002
Fermi K=0.05,1.7,7600,0.9454600000000003
Fermi K=0.05,1.7,7700,0.9478600000000001
Fermi K=0.05,1.7,7800,0.94842
Fermi K=0.05,1.7,7900,0.9494200000000003
Fermi K=0.05,1.7,8000,0.9500799999999998
Fermi K=0.05,1.7,8100,0.9507199999999998
Fermi K=0.05,1.7,8200,0.9482400000000004
Fermi K=0.05,1.7,8300,0.94866
Fermi K=0.05,1.7,8400,0.9497600000000002
Fermi K=0.05,1.7,8500,0.9495199999999998
Fermi K=0.05,1.7,8600,0.94762
Fermi K=0.05,1.7,8700,0.95034
Fermi K=0.05,1.7,8800,0.95308
Fermi K=0.05,1.7,8900,0.9524600000000002
Fermi K=0.05,1.7,9000,0.9531000000000002
Fermi K=0.05,1.7,9100,0.95492
Fermi K=0.05,1.7,9200,0.9569399999999999
Fermi K=0.05,1.7,9300,0.9560000000000002
Fermi K=0.05,1.7,9400,0.9582600000000001
Fermi K=0.05,1.7,9500,0.9584200000000002
Fermi K=0.05,1.7,9600,0.9548000000000001
Fermi K=0.05,1.7,9700,0.95616
Fermi K=0.05,1.7,9800,0.95702
Fermi K=0.05,1.7,9900,0.9581999999999998
Fermi K=0.05,1.7,10000,0.9577999999999999
Fermi K=0.05,1.7,10100,0.96006
Fermi K=0.05,1.7,10200,0.95908
Fermi K=0.05,1.7,10300,0.9577999999999999
Fermi K=0.05,1.7,10400,0.9605800000000003
Fermi K=0.05,1.7,10500,0.95786
Fermi K=0.05,1.7,10600,0.9596399999999998
Fermi K=0.05,1.7,10700,0.9546000000000001
Fermi K=0.05,1.7,10800,0.95522
Fermi K=0.05,1.7,10900,0.9582200000000001
Fermi K=0.05,1.7,11000,0.95702
Fermi K=0.05,1.7,11100,0.9580000000000003
Fermi K=0.05,1.7,11200,0.9563599999999998
Fermi K=0.05,1.7,11300,0.9583800000000001
Fermi K=0.05,1.7,11400,0.9560599999999999
Fermi K=0.05,1.7,11500,0.9581400000000001
Fermi K=0.05,1.7,11600,0.9600599999999999
Fermi K=0.05,1.7,11700,0.9613799999999999
Fermi K=0.05,1.7,11800,0.9629799999999998
Fermi K=0.05,1.7,11900,0.9619199999999999
Fermi K=0.05,1.7,12000,0.9596599999999998
Fermi K=0.05,1.7,12100,0.9612
Fermi K=0.05,1.7,12200,0.9630600000000001
Fermi K=0.05,1.7,12300,0.9647000000000001
Fermi K=0.05,1.7,12400,0.9636599999999999
Fermi K=0.05,1.7,12500,0.9656600000000002
Fermi K=0.05,1.7,12600,0.9629400000000001
Fermi K=0.05,1.7,12700,0.9629400000000001
Fermi K=0.05,1.7,12800,0.96406
Fermi K=0.05,1.7,12900,0.9634
Fermi K=0.05,1.7,13000,0.96198
Fermi K=0.05,1.7,13100,0.96336
Fermi K=0.05,1.7,13200,0.96588
Fermi K=0.05,1.7,13300,0.9647199999999999
Fermi K=0.05,1.7,13400,0.96494
Fermi K=0.05,1.7,13500,0.9657800000000002
Fermi K=0.05,1.7,13600,0.96392
Fermi K=0.05,1.7,13700,0.9615999999999998
Fermi K=0.05,1.7,13800,0.9639399999999999
Fermi K=0.05,1.7,13900,0.9648599999999999
Fermi K=0.05,1.7,14000,0.9643000000000002
Fermi K=0.05,1.7,14100,0.9663600000000001
Fermi K=0.05,1.7,14200,0.9668399999999998
Fermi K=0.05,1.7,14300,0.9663799999999999
Fermi K=0.05,1.7,14400,0.9650000000000002
Fermi K=0.05,1.7,14500,0.9646799999999999
Fermi K=0.05,1.7,14600,0.9671600000000002
Fermi K=0.05,1.7,14700,0.97002
Fermi K=0.05,1.7,14800,0.9690200000000001
Fermi K=0.05,1.7,14900,0.9706199999999998
Fermi K=0.05,1.7,15000,0.96898
Fermi K=0.05,1.7,15100,0.9678599999999998
Fermi K=0.05,1.7,15200,0.9682599999999999
Fermi K=0.05,1.7,15300,0.9679800000000001
Fermi K=0.05,1.7,15400,0.9681800000000003
Fermi K=0.05,1.7,15500,0.9681799999999999
Fermi K=0.05,1.7,15600,0.9685600000000001
Fermi K=0.05,1.7,15700,0.9680799999999999
Fermi K=0.05,1.7,15800,0.9684800000000001
Fermi K=0.05,1.7,15900,0.9673599999999999
Fermi K=0.05,1.7,16000,0.9709200000000001
Fermi K=0.05,1.7,16100,0.9694800000000001
Fermi K=0.05,1.7,16200,0.9690000000000001
Fermi K=0.05,1.7,16300,0.9706800000000001
Fermi K=0.05,1.7,16400,0.97178
Fermi K=0.05,1.7,16500,0.9735199999999999
Fermi K=0.05,1.7,16600,0.9698200000000001
Fermi K=0.05,1.7,16700,0.9704600000000001
Fermi K=0.05,1.7,16800,0.9708399999999999
Fermi K=0.05,1.7,16900,0.973
Fermi K=0.05,1.7,17000,0.9722200000000002
Fermi K=0.05,1.7,17100,0.9716199999999998
Fermi K=0.05,1.7,17200,0.97134
Fermi K=0.05,1.7,17300,0.9718000000000001
Fermi K=0.05,1.7,17400,0.97402
Fermi K=0.05,1.7,17500,0.9740000000000001
Fermi K=0.05,1.7,17600,0.9716600000000001
Fermi K=0.05,1.7,17700,0.9730000000000001
Fermi K=0.05,1.7,17800,0.9724
Fermi K=0.05,1.7,17900,0.9735600000000001
Fermi K=0.05,1.7,18000,0.9731400000000001
Fermi K=0.05,1.7,18100,0.97334
Fermi K=0.05,1.7,18200,0.9733200000000001
Fermi K=0.05,1.7,18300,0.9733799999999999
Fermi K=0.05,1.7,18400,0.9730600000000001
Fermi K=0.05,1.7,18500,0.9754
Fermi K=0.05,1.7,18600,0.9755400000000001
Fermi K=0.05,1.7,18700,0.9741999999999998
Fermi K=0.05,1.7,18800,0.9758800000000001
Fermi K=0.05,1.7,18900,0.97608
Fermi K=0.05,1.7,19000,0.9742399999999999
Fermi K=0.05,1.7,19100,0.9743999999999999
Fermi K=0.05,1.7,19200,0.97346
Fermi K=0.05,1.7,19300,0.9750000000000001
Fermi K=0.05,1.7,19400,0.97524
Fermi K=0.05,1.7,19500,0.9759399999999999
Fermi K=0.05,1.7,19600,0.9755400000000001
Fermi K=0.05,1.7,19700,0.9753399999999999
Fermi K=0.05,1.7,19800,0.97292
Fermi K=0.05,1.7,19900,0.97378
Fermi K=0.05,1.7,20000,0.97308
Fermi K=0.05,1.7,20100,0.9745
Fermi K=0.05,1.7,20200,0.9752399999999999
Fermi K=0.05,1.7,20300,0.9741199999999999
Fermi K=0.05,1.7,20400,0.9749
Fermi K=0.05,1.7,20500,0.9731799999999999
Fermi K=0.05,1.7,20600,0.9716
Fermi K=0.05,1.7,20700,0.97502
Fermi K=0.05,1.7,20800,0.97476
Fermi K=0.05,1.7,20900,0.97508
Fermi K=0.05,1.7,21000,0.97272
Fermi K=0.05,1.7,21100,0.9724200000000001
Fermi K=0.05,1.7,21200,0.97346
Fermi K=0.05,1.7,21300,0.9717600000000002
Fermi K=0.05,1.7,21400,0.9714800000000001
Fermi K=0.05,1.7,21500,0.9729399999999999
Fermi K=0.05,1.7,21600,0.97504
Fermi K=0.05,1.7,21700,0.9745600000000002
Fermi K=0.05,1.7,21800,0.9753400000000001
Fermi K=0.05,1.7,21900,0.97458
Fermi K=0.05,1.7,22000,0.9746200000000002
Fermi K=0.05,1.7,22100,0.9745200000000002
Fermi K=0.05,1.7,22200,0.97398
Fermi K=0.05,1.7,22300,0.9732600000000001
Fermi K=0.05,1.7,22400,0.9738400000000001
Fermi K=0.05,1.7,22500,0.9745400000000001
Fermi K=0.05,1.7,22600,0.9756999999999999
Fermi K=0.05,1.7,22700,0.97506
Fermi K=0.05,1.7,22800,0.9757399999999999
Fermi K=0.05,1.7,22900,0.9759599999999999
Fermi K=0.05,1.7,23000,0.97514
Fermi K=0.05,1.7,23100,0.97524
Fermi K=0.05,1.7,23200,0.9745999999999998
Fermi K=0.05,1.7,23300,0.9749400000000001
Fermi K=0.05,1.7,23400,0.97612
Fermi K=0.05,1.7,23500,0.9759400000000003
Fermi K=0.05,1.7,23600,0.9767199999999998
Fermi K=0.05,1.7,23700,0.9761
Fermi K=0.05,1.7,23800,0.97748
Fermi K=0.05,1.7,23900,0.9779399999999999
Fermi K=0.05,1.7,24000,0.97708
Fermi K=0.05,1.7,24100,0.9768600000000001
Fermi K=0.05,1.7,24200,0.9765
Fermi K=0.05,1.7,24300,0.9768600000000001
Fermi K=0.05,1.7,24400,0.9772200000000001
Fermi K=0.05,1.7,24500,0.9768799999999999
Fermi K=0.05,1.7,24600,0.9768399999999999
Fermi K=0.05,1.7,24700,0.9778600000000001
Fermi K=0.05,1.7,24800,0.9775
Fermi K=0.05,1.7,24900,0.97638
Fermi K=0.05,1.7,25000,0.9750600000000001
Fermi K=0.05,1.7,25100,0.9775
Fermi K=0.05,1.7,25200,0.97722
Fermi K=0.05,1.7,25300,0.9764800000000001
Fermi K=0.05,1.7,25400,0.9767999999999999
Fermi K=0.05,1.7,25500,0.97708
Fermi K=0.05,1.7,25600,0.9777000000000001
Fermi K=0.05,1.7,25700,0.9776599999999999
Fermi K=0.05,1.7,25800,0.9769999999999999
Fermi K=0.05,1.7,25900,0.9777
Fermi K=0.05,1.7,26000,0.9770400000000001
Fermi K=0.05,1.7,26100,0.9769999999999999
Fermi K=0.05,1.7,26200,0.97682
Fermi K=0.05,1.7,26300,0.97738
Fermi K=0.05,1.7,26400,0.97776
Fermi K=0.05,1.7,26500,0.97774
Fermi K=0.05,1.7,26600,0.97772
Fermi K=0.05,1.7,26700,0.97694
Fermi K=0.05,1.7,26800,0.978
Fermi K=0.05,1.7,26900,0.97724
Fermi K=0.05,1.7,27000,0.97726
Fermi K=0.05,1.7,27100,0.9780800000000001
Fermi K=0.05,1.7,27200,0.9778200000000001
Fermi K=0.05,1.7,27300,0.9779599999999999
Fermi K=0.05,1.7,27400,0.97842
Fermi K=0.05,1.7,27500,0.97762
Fermi K=0.05,1.7,27600,0.97824
Fermi K=0.05,1.7,27700,0.9781799999999999
Fermi K=0.05,1.7,27800,0.9785600000000001
Fermi K=0.05,1.7,27900,0.97862
Fermi K=0.05,1.7,28000,0.9768399999999999
Fermi K=0.05,1.7,28100,0.97878
Fermi K=0.05,1.7,28200,0.9784
Fermi K=0.05,1.7,28300,0.9784
Fermi K=0.05,1.7,28400,0.9773000000000001
Fermi K=0.05,1.7,28500,0.9775400000000001
Fermi K=0.05,1.7,28600,0.97772
Fermi K=0.05,1.7,28700,0.9780600000000002
Fermi K=0.05,1.7,28800,0.9785
Fermi K=0.05,1.7,28900,0.9777000000000001
Fermi K=0.05,1.7,29000,0.9777800000000001
Fermi K=0.05,1.7,29100,0.9784
Fermi K=0.05,1.7,29200,0.97832
Fermi K=0.05,1.7,29300,0.97906
Fermi K=0.05,1.7,29400,0.97828
Fermi K=0.05,1.7,29500,0.97824
Fermi K=0.05,1.7,29600,0.97838
Fermi K=0.05,1.7,29700,0.97796
Fermi K=0.05,1.7,29800,0.97808
Fermi K=0.05,1.7,29900,0.9780199999999999
Fermi K=0.05,1.75,0,0.49890000000000007
Fermi K=0.05,1.75,100,0.62192
Fermi K=0.05,1.75,200,0.7498400000000003
Fermi K=0.05,1.75,300,0.8240600000000005
Fermi K=0.05,1.75,400,0.8592600000000004
Fermi K=0.05,1.75,500,0.8730000000000004
Fermi K=0.05,1.75,600,0.86948
Fermi K=0.05,1.75,700,0.8678599999999999
Fermi K=0.05,1.75,800,0.8640799999999998
Fermi K=0.05,1.75,900,0.8648799999999998
Fermi K=0.05,1.75,1000,0.8607200000000002
Fermi K=0.05,1.75,1100,0.8555200000000004
Fermi K=0.05,1.75,1200,0.8661000000000003
Fermi K=0.05,1.75,1300,0.8613400000000003
Fermi K=0.05,1.75,1400,0.8637400000000003
Fermi K=0.05,1.75,1500,0.8714599999999996
Fermi K=0.05,1.75,1600,0.8657799999999995
Fermi K=0.05,1.75,1700,0.8734400000000002
Fermi K=0.05,1.75,1800,0.8684000000000002
Fermi K=0.05,1.75,1900,0.8624200000000001
Fermi K=0.05,1.75,2000,0.8667199999999997
Fermi K=0.05,1.75,2100,0.8737400000000001
Fermi K=0.05,1.75,2200,0.8734600000000006
Fermi K=0.05,1.75,2300,0.8756200000000004
Fermi K=0.05,1.75,2400,0.87316
Fermi K=0.05,1.75,2500,0.8791800000000002
Fermi K=0.05,1.75,2600,0.8758600000000004
Fermi K=0.05,1.75,2700,0.8686799999999997
Fermi K=0.05,1.75,2800,0.8781200000000002
Fermi K=0.05,1.75,2900,0.8699799999999999
Fermi K=0.05,1.75,3000,0.8765200000000003
Fermi K=0.05,1.75,3100,0.8862399999999999
Fermi K=0.05,1.75,3200,0.8814800000000002
Fermi K=0.05,1.75,3300,0.8808799999999999
Fermi K=0.05,1.75,3400,0.8820199999999997
Fermi K=0.05,1.75,3500,0.8772800000000003
Fermi K=0.05,1.75,3600,0.8837799999999999
Fermi K=0.05,1.75,3700,0.8872999999999999
Fermi K=0.05,1.75,3800,0.8809799999999999
Fermi K=0.05,1.75,3900,0.8868399999999997
Fermi K=0.05,1.75,4000,0.8792199999999997
Fermi K=0.05,1.75,4100,0.89116
Fermi K=0.05,1.75,4200,0.8889200000000003
Fermi K=0.05,1.75,4300,0.8867000000000003
Fermi K=0.05,1.75,4400,0.87924
Fermi K=0.05,1.75,4500,0.8839600000000002
Fermi K=0.05,1.75,4600,0.8752200000000003
Fermi K=0.05,1.75,4700,0.8864199999999998
Fermi K=0.05,1.75,4800,0.8783799999999998
Fermi K=0.05,1.75,4900,0.8808000000000001
Fermi K=0.05,1.75,5000,0.8899400000000003
Fermi K=0.05,1.75,5100,0.8910000000000001
Fermi K=0.05,1.75,5200,0.8932000000000002
Fermi K=0.05,1.75,5300,0.8894800000000003
Fermi K=0.05,1.75,5400,0.89082
Fermi K=0.05,1.75,5500,0.8944200000000001
Fermi K=0.05,1.75,5600,0.8953600000000005
Fermi K=0.05,1.75,5700,0.8911400000000002
Fermi K=0.05,1.75,5800,0.8830599999999997
Fermi K=0.05,1.75,5900,0.8861400000000001
