Topo,Z,b,Cost_Pct,C_mean,C_std,V_mean,V_std,Tstop_mean,Stop_max_frac
BA,16,1.5,0.5,0.0,0.0,4e-05,0.00028000000000000003,152.46,0.0
BA,16,1.6,0.5,0.0,0.0,0.0,0.0,103.22,0.0
BA,16,1.7,0.5,0.0,0.0,0.0,0.0,61.62,0.0
BA,16,1.8,0.5,0.0,0.0,4e-05,0.00028000000000000003,48.9,0.0
BA,16,1.9,0.5,0.0,0.0,4e-05,0.00028,38.14,0.0
BA,16,2.0,0.5,0.0,0.0,0.00012,0.0004749736834815166,19.3,0.0
ER,16,1.1,-0.1,0.0,0.0,0.0,0.0,3059.86,0.0
ER,16,1.2,-0.1,0.0,0.0,4e-05,0.00028,209.58,0.0
ER,16,1.3,-0.1,0.0,0.0,0.0002,0.0006,78.24,0.0
ER,16,1.4,-0.1,0.0,0.0,0.00048,0.000854166260162505,36.9,0.0
ER,16,1.5,-0.1,0.0,0.0,0.0008800000000000001,0.0012106196760337245,19.62,0.0
ER,16,1.6,-0.1,0.0,0.0,0.0008800000000000001,0.001142628548566856,13.9,0.0
ER,16,1.7,-0.1,0.0,0.0,0.0010800000000000002,0.0011461239025515521,11.18,0.0
ER,16,1.8,-0.1,0.0,0.0,0.00096,0.001148216007552586,9.24,0.0
ER,16,1.9,-0.1,0.0,0.0,0.0012000000000000001,0.001131370849898476,7.8,0.0
ER,16,2.0,-0.1,0.0,0.0,0.00168,0.0015676734353812342,6.6,0.0
ER,16,1.1,-0.05,0.0,0.0,0.0,0.0,3370.96,0.0
ER,16,1.2,-0.05,0.0,0.0,4e-05,0.00028000000000000003,277.62,0.0
ER,16,1.3,-0.05,0.0,0.0,0.00016,0.0005425863986500215,69.38,0.0
ER,16,1.4,-0.05,0.0,0.0,0.00024,0.0006499230723708768,45.64,0.0
ER,16,1.5,-0.05,0.0,0.0,0.0007600000000000002,0.0009707728879609276,19.9,0.0
ER,16,1.6,-0.05,0.0,0.0,0.00064,0.001410815367083872,12.18,0.0
ER,16,1.7,-0.05,0.0,0.0,0.0010400000000000001,0.0015094369811290565,11.06,0.0
ER,16,1.8,-0.05,0.0,0.0,0.00096,0.0013410443691392168,8.5,0.0
ER,16,1.9,-0.05,0.0,0.0,0.00108,0.0011461239025515521,7.38,0.0
ER,16,2.0,-0.05,0.0,0.0,0.00116,0.001205985074534507,6.68,0.0
ER,16,1.1,0.0,0.0076,0.03726660703632677,0.0,0.0,4233.54,0.04
ER,16,1.2,0.0,0.0,0.0,0.0,0.0,174.3,0.0
ER,16,1.3,0.0,0.0,0.0,0.0002,0.0007211102550927979,78.64,0.0
ER,16,1.4,0.0,0.0,0.0,0.00043999999999999996,0.0008284926070883192,27.98,0.0
ER,16,1.5,0.0,0.0,0.0,0.0005200000000000001,0.000964157663455516,15.34,0.0
ER,16,1.6,0.0,0.0,0.0,0.0007600000000000002,0.001049952379872535,13.36,0.0
ER,16,1.7,0.0,0.0,0.0,0.0008000000000000001,0.001131370849898476,9.74,0.0
ER,16,1.8,0.0,0.0,0.0,0.00084,0.0012705904139414873,8.38,0.0
ER,16,1.9,0.0,0.0,0.0,0.00104,0.001399428454762872,7.04,0.0
ER,16,2.0,0.0,0.0,0.0,0.0011600000000000002,0.001332066064427737,6.14,0.0
ER,16,1.1,0.05,0.01052,0.05190885858887672,0.0,0.0,3349.46,0.04
ER,16,1.2,0.05,0.0,0.0,0.0,0.0,236.7,0.0
ER,16,1.3,0.05,0.0,0.0,0.00012,0.00047497368348151667,67.84,0.0
ER,16,1.4,0.05,0.0,0.0,0.00036,0.0007683749084919419,23.38,0.0
ER,16,1.5,0.05,0.0,0.0,0.0008800000000000001,0.0011426285485668561,15.04,0.0
ER,16,1.6,0.05,0.0,0.0,0.00043999999999999996,0.0008284926070883193,11.56,0.0
ER,16,1.7,0.05,0.0,0.0,0.0006000000000000001,0.0010770329614269009,9.82,0.0
ER,16,1.8,0.05,0.0,0.0,0.0006000000000000002,0.0009165151389911681,7.88,0.0
ER,16,1.9,0.05,0.0,0.0,0.00084,0.001065082156455548,6.64,0.0
ER,16,2.0,0.05,0.0,0.0,0.00132,0.0016302147097851866,5.8,0.0
ER,16,1.1,0.1,0.02024,0.07076907799314613,0.0,0.0,4443.76,0.08
ER,16,1.2,0.1,0.0,0.0,0.0,0.0,189.96,0.0
ER,16,1.3,0.1,0.0,0.0,8e-05,0.00039191835884530855,62.84,0.0
ER,16,1.4,0.1,0.0,0.0,0.00024,0.0006499230723708769,27.7,0.0
ER,16,1.5,0.1,0.0,0.0,0.00043999999999999996,0.0013440238093129155,14.8,0.0
ER,16,1.6,0.1,0.0,0.0,0.00036,0.0007683749084919419,10.9,0.0
ER,16,1.7,0.1,0.0,0.0,0.00064,0.0010150862032359616,9.32,0.0
ER,16,1.8,0.1,0.0,0.0,0.00072,0.0011142710621747296,7.24,0.0
