Topo,Z,Corr,Lmax,K,Theta,Lambda,b,REPS,STEPS,C_mean,C_std,SE_C,V_mean,V_std,SE_V
BA,4,max,1,0.5,0.2,0.5,1.3,50,15000,1.0,0.0,0.0,0.9968800000000002,0.0018400000000000016,0.0002602152954766497
BA,4,max,1,0.5,0.2,0.5,1.4,50,15000,1.0,0.0,0.0,0.99716,0.0012705904139414883,0.00017968861956172975
BA,4,max,1,0.5,0.2,0.5,1.5,50,15000,1.0,0.0,0.0,0.99664,0.0020175232340669605,0.00028532087200203236
BA,4,max,1,0.5,0.2,0.5,1.6,50,15000,1.0,0.0,0.0,0.9769200000000001,0.1395737568456191,0.019738709988243914
BA,4,max,1,0.5,0.2,0.5,1.7,50,15000,1.0,0.0,0.0,0.9572800000000001,0.19541003454275319,0.027635152107415652
BA,4,max,1,0.5,0.2,0.5,1.8,50,15000,0.9577445333333333,0.19613472928322623,0.027737639420471395,0.9373599999999999,0.23632264047272325,0.03342106832523461
BA,4,max,1,0.5,0.2,0.5,1.9,50,15000,0.9838363999999999,0.0800358057561739,0.011318772197583976,0.9569999999999999,0.19535209238705378,0.02762695784917333
BA,4,max,1,0.5,0.2,0.5,2.0,50,15000,0.9514498666666666,0.1767522479265634,0.024996542619767772,0.91672,0.27033157714185,0.038230658273171285
BA,4,max,1,0.5,0.2,0.7,1.0,50,15000,1.0,0.0,0.0,0.9971599999999999,0.0016044936896105278,0.00022690967365892554
BA,4,max,1,0.5,0.2,0.7,1.1,50,15000,1.0,0.0,0.0,0.99696,0.0013994284547628733,0.00019790907002964787
BA,4,max,1,0.5,0.2,0.7,1.2,50,15000,1.0,0.0,0.0,0.99712,0.0012106196760337253,0.0001712074764722617
BA,4,max,1,0.5,0.2,0.7,1.3,50,15000,1.0,0.0,0.0,0.9971200000000002,0.0014510685717773655,0.0002052120854140907
BA,4,max,1,0.5,0.2,0.7,1.4,50,15000,1.0,0.0,0.0,0.9972000000000001,0.0014966629547095778,0.0002116601048851674
BA,4,max,1,0.5,0.2,0.7,1.5,50,15000,1.0,0.0,0.0,0.997,0.0016124515496597114,0.0002280350850198278
BA,4,max,1,0.5,0.2,0.7,1.6,50,15000,1.0,0.0,0.0,0.9769599999999998,0.1395783593541635,0.019739360881244356
BA,4,max,1,0.5,0.2,0.7,1.7,50,15000,1.0,0.0,0.0,0.9971599999999999,0.0013908270920570981,0.00019669265365030814
BA,4,max,1,0.5,0.2,0.7,1.8,50,15000,1.0,0.0,0.0,0.9968,0.0017888543819998336,0.0002529822128134706
BA,4,max,1,0.5,0.2,0.7,1.9,50,15000,1.0,0.0,0.0,0.9966399999999999,0.0017176728442867125,0.00024291562321102382
BA,4,max,1,0.5,0.2,0.7,2.0,50,15000,0.9908374666666667,0.06413773333333327,0.009070445233986884,0.9771599999999999,0.13960177076240832,0.019742671754349763
BA,4,max,1,0.5,0.2,1.0,1.0,50,15000,1.0,0.0,0.0,0.9970400000000003,0.0015094369811290578,0.00021346662502602152
BA,4,max,1,0.5,0.2,1.0,1.1,50,15000,1.0,0.0,0.0,0.9965199999999999,0.001951819663800938,0.00027602898398537814
BA,4,max,1,0.5,0.2,1.0,1.2,50,15000,1.0,0.0,0.0,0.9964799999999999,0.002061455796276022,0.00029153387453261783
BA,4,max,1,0.5,0.2,1.0,1.3,50,15000,1.0,0.0,0.0,0.9968799999999999,0.001607980099379344,0.00022740272645683054
BA,4,max,1,0.5,0.2,1.0,1.4,50,15000,1.0,0.0,0.0,0.9964399999999999,0.0022014540649307242,0.000311332619556641
BA,4,max,1,0.5,0.2,1.0,1.5,50,15000,1.0,0.0,0.0,0.9968800000000002,0.0018400000000000016,0.0002602152954766497
BA,4,max,1,0.5,0.2,1.0,1.6,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.9566,0.19527754607225073,0.027616415408231388
BA,4,max,1,0.5,0.2,1.0,1.7,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.95696,0.19534512637892967,0.02762597270685686
BA,4,max,1,0.5,0.2,1.0,1.8,50,15000,0.9965568,0.024102399999999857,0.003408594096574108,0.9766399999999998,0.1395417872896861,0.019734188810285568
BA,4,max,1,0.5,0.2,1.0,1.9,50,15000,0.9518436,0.16636105496825607,0.02352700601868037,0.8971199999999999,0.2990441198218082,0.0422912249999926
BA,4,max,1,0.5,0.2,1.0,2.0,50,15000,0.9530656,0.17292127725829456,0.02445476155215584,0.91708,0.27043615438768537,0.038245447729108886
BA,4,max,1,0.5,0.2,2.0,1.0,50,15000,1.0,0.0,0.0,0.9964,0.0022978250586152132,0.0003249615361854387
BA,4,max,1,0.5,0.2,2.0,1.1,50,15000,1.0,0.0,0.0,0.99668,0.0019436048981210164,0.0002748672406817519
BA,4,max,1,0.5,0.2,2.0,1.2,50,15000,1.0,0.0,0.0,0.9969999999999999,0.0014000000000000013,0.00019798989873223347
BA,4,max,1,0.5,0.2,2.0,1.3,50,15000,1.0,0.0,0.0,0.9965999999999999,0.0019287301521985927,0.0002727636339397174
BA,4,max,1,0.5,0.2,2.0,1.4,50,15000,1.0,0.0,0.0,0.9967999999999999,0.0020000000000000018,0.00028284271247461923
BA,4,max,1,0.5,0.2,2.0,1.5,50,15000,1.0,0.0,0.0,0.9769200000000001,0.13957261049360653,0.01973854786958757
BA,4,max,1,0.5,0.2,2.0,1.6,50,15000,1.0,0.0,0.0,0.9970799999999999,0.0014538225476309011,0.00020560155641434252
BA,4,max,1,0.5,0.2,2.0,1.7,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.9770399999999999,0.13958409078401451,0.019740171427827066
BA,4,max,1,0.5,0.2,2.0,1.8,50,15000,1.0,0.0,0.0,0.9967599999999999,0.00203528867731337,0.00028783328508009655
BA,4,max,1,0.5,0.2,2.0,1.9,50,15000,0.9923002666666667,0.05389813333333318,0.0076223471146593174,0.9767599999999999,0.13954720491647263,0.019734954978413304
BA,4,max,1,0.5,0.2,2.0,2.0,50,15000,0.9614729333333334,0.16461719694375118,0.023280387251769574,0.9373600000000001,0.2361512871021456,0.03339683529917169
BA,4,max,1,0.5,0.3,0.0,1.0,50,15000,1.0,0.0,0.0,0.71068,0.41892827261955,0.059245404480010096
BA,4,max,1,0.5,0.3,0.0,1.1,50,15000,1.0,0.0,0.0,0.6900799999999999,0.42893485939009435,0.060660549552406795
BA,4,max,1,0.5,0.3,0.0,1.2,50,15000,1.0,0.0,0.0,0.5687599999999999,0.4659467591903607,0.06589482261907986
BA,4,max,1,0.5,0.3,0.0,1.3,50,15000,1.0,0.0,0.0,0.52244,0.4578220248087678,0.0647458116637671
BA,4,max,1,0.5,0.3,0.0,1.4,50,15000,1.0,0.0,0.0,0.42855999999999994,0.46651440106388997,0.06597509930269146
BA,4,max,1,0.5,0.3,0.0,1.5,50,15000,1.0,0.0,0.0,0.40503999999999996,0.4644100326220354,0.0656774966636214
BA,4,max,1,0.5,0.3,0.0,1.6,50,15000,1.0,0.0,0.0,0.43696000000000007,0.4775992026794015,0.06754272698077862
BA,4,max,1,0.5,0.3,0.0,1.7,50,15000,1.0,0.0,0.0,0.37604000000000004,0.46679665637191525,0.06601501623115757
BA,4,max,1,0.5,0.3,0.0,1.8,50,15000,0.8495069333333332,0.1260768940181437,0.017829965342233415,0.32948,0.45851182056736556,0.06484336351547473
BA,4,max,1,0.5,0.3,0.0,1.9,50,15000,0.7441541333333334,0.17816446334098787,0.025196260038974915,0.32504,0.4610942185714325,0.0652085697435544
BA,4,max,1,0.5,0.3,0.0,2.0,50,15000,0.6957500000000002,0.21929599357236065,0.03101313682841155,0.34444,0.46841217575976823,0.06624348517401542
BA,4,max,1,0.5,0.3,0.1,1.0,50,15000,1.0,0.0,0.0,0.9268400000000001,0.23489473046452108,0.03321913135528983
BA,4,max,1,0.5,0.3,0.1,1.1,50,15000,1.0,0.0,0.0,0.7988799999999999,0.3618419898242878,0.05117218494455752
BA,4,max,1,0.5,0.3,0.1,1.2,50,15000,1.0,0.0,0.0,0.7407600000000001,0.41124413965429346,0.05815870397455569
BA,4,max,1,0.5,0.3,0.1,1.3,50,15000,1.0,0.0,0.0,0.6644,0.44592340149402343,0.06306309221723908
BA,4,max,1,0.5,0.3,0.1,1.4,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.57856,0.4732532582032584,0.06692811761883043
BA,4,max,1,0.5,0.3,0.1,1.5,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.43076000000000003,0.46479223573549505,0.06573154834628497
BA,4,max,1,0.5,0.3,0.1,1.6,50,15000,0.96,0.19595917942265428,0.02771281292110204,0.3852,0.46083194333726474,0.06517147842423095
BA,4,max,1,0.5,0.3,0.1,1.7,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.3498400000000001,0.46521286998534334,0.06579103501237839
BA,4,max,1,0.5,0.3,0.1,1.8,50,15000,0.8142025333333334,0.20555996272465124,0.029070568716610967,0.32284,0.46275143911175465,0.06544293611995108
BA,4,max,1,0.5,0.3,0.1,1.9,50,15000,0.7191810666666667,0.22919369698667055,0.0324128834688979,0.32047999999999993,0.4642084979833954,0.06564899536169613
BA,4,max,1,0.5,0.3,0.1,2.0,50,15000,0.6232322666666668,0.23687735685928277,0.033499517068948916,0.24064,0.42523883924213696,0.060137853370402235
BA,4,max,1,0.5,0.3,0.2,1.0,50,15000,1.0,0.0,0.0,0.68196,0.4242153207982946,0.05999310600394015
BA,4,max,1,0.5,0.3,0.2,1.1,50,15000,1.0,0.0,0.0,0.7518,0.4109310891134911,0.058114431942504596
BA,4,max,1,0.5,0.3,0.2,1.2,50,15000,1.0,0.0,0.0,0.6896800000000001,0.43089866279671835,0.06093827329355501
BA,4,max,1,0.5,0.3,0.2,1.3,50,15000,1.0,0.0,0.0,0.6098399999999999,0.4566411002089058,0.0645788037052406
BA,4,max,1,0.5,0.3,0.2,1.4,50,15000,1.0,0.0,0.0,0.54436,0.45635594704134186,0.06453847695754836
BA,4,max,1,0.5,0.3,0.2,1.5,50,15000,1.0,0.0,0.0,0.5041599999999999,0.4588405980294246,0.06488985967005939
BA,4,max,1,0.5,0.3,0.2,1.6,50,15000,1.0,0.0,0.0,0.41124000000000005,0.46127785812891564,0.0652345402988325
BA,4,max,1,0.5,0.3,0.2,1.7,50,15000,0.96,0.19595917942265426,0.027712812921102038,0.28292,0.42472508002235987,0.06006519684476194
BA,4,max,1,0.5,0.3,0.2,1.8,50,15000,0.7934657333333334,0.23198174486803433,0.032807172981534925,0.2574,0.4167265290331298,0.058934030915931745
BA,4,max,1,0.5,0.3,0.2,1.9,50,15000,0.6745933333333334,0.23667366836591214,0.03347071116596651,0.24575999999999998,0.4229219578125496,0.059810196856388956
BA,4,max,1,0.5,0.3,0.2,2.0,50,15000,0.5576390666666667,0.2510728967150908,0.03550706956787807,0.16132,0.3645711145990587,0.05155814147154647
BA,4,max,1,0.5,0.3,0.5,1.0,50,15000,1.0,0.0,0.0,0.7045600000000001,0.42767633369172997,0.060482567141284596
BA,4,max,1,0.5,0.3,0.5,1.1,50,15000,1.0,0.0,0.0,0.6534,0.4499292833323921,0.06362960945974759
BA,4,max,1,0.5,0.3,0.5,1.2,50,15000,1.0,0.0,0.0,0.58968,0.46193979867510876,0.06532815282862359
BA,4,max,1,0.5,0.3,0.5,1.3,50,15000,1.0,0.0,0.0,0.6030800000000001,0.4648657801989732,0.0657419491040538
BA,4,max,1,0.5,0.3,0.5,1.4,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.513,0.4678692552412479,0.0661667046179572
BA,4,max,1,0.5,0.3,0.5,1.5,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.50192,0.4776309805697281,0.06754722105312697
BA,4,max,1,0.5,0.3,0.5,1.6,50,15000,1.0,0.0,0.0,0.42871999999999993,0.46599875707988747,0.06590217623113821
BA,4,max,1,0.5,0.3,0.5,1.7,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.47164,0.4855263024801025,0.06866378818562226
BA,4,max,1,0.5,0.3,0.5,1.8,50,15000,0.84207,0.21088392672220851,0.029823490925704122,0.3570400000000001,0.46144646320022875,0.06525838465668608
BA,4,max,1,0.5,0.3,0.5,1.9,50,15000,0.7237822666666667,0.19700228250729593,0.027860329974027383,0.29112,0.44123157819902237,0.06239956820363422
BA,4,max,1,0.5,0.3,0.5,2.0,50,15000,0.6529396000000003,0.1959295327947609,0.027708620254777497,0.24247999999999997,0.42395614112782937,0.05995645246343382
BA,4,max,1,0.5,0.3,0.7,1.0,50,15000,1.0,0.0,0.0,0.83516,0.34669666049732867,0.049030311930478264
BA,4,max,1,0.5,0.3,0.7,1.1,50,15000,1.0,0.0,0.0,0.7247199999999999,0.4190596635325332,0.05926398596112144
BA,4,max,1,0.5,0.3,0.7,1.2,50,15000,1.0,0.0,0.0,0.6444799999999999,0.45357223195429414,0.0641448001945598
BA,4,max,1,0.5,0.3,0.7,1.3,50,15000,1.0,0.0,0.0,0.5442800000000001,0.47301061468005134,0.06689380264269627
BA,4,max,1,0.5,0.3,0.7,1.4,50,15000,1.0,0.0,0.0,0.46680000000000005,0.4715850718587262,0.06669220044353012
BA,4,max,1,0.5,0.3,0.7,1.5,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.43735999999999997,0.47651492148724994,0.06738938646404194
BA,4,max,1,0.5,0.3,0.7,1.6,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.41491999999999996,0.4759297780135216,0.06730663468039387
BA,4,max,1,0.5,0.3,0.7,1.7,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.35324000000000005,0.4624387336718238,0.06539871289253328
BA,4,max,1,0.5,0.3,0.7,1.8,50,15000,0.7994950666666668,0.2359735148182148,0.033371694501676784,0.32604,0.46091691051641837,0.06518349459794251
BA,4,max,1,0.5,0.3,0.7,1.9,50,15000,0.6848226666666669,0.21643928385269307,0.030609137065479856,0.24564,0.42243781838277694,0.05974172920162255
BA,4,max,1,0.5,0.3,0.7,2.0,50,15000,0.6044146666666669,0.18969162583519594,0.026826446992473666,0.16432,0.363988430585369,0.05147573750807267
BA,4,max,1,0.5,0.3,1.0,1.0,50,15000,1.0,0.0,0.0,0.66476,0.4451160549789235,0.06294891617812018
BA,4,max,1,0.5,0.3,1.0,1.1,50,15000,1.0,0.0,0.0,0.6716799999999999,0.4385429256070607,0.06201933530762805
BA,4,max,1,0.5,0.3,1.0,1.2,50,15000,1.0,0.0,0.0,0.6125200000000001,0.45714589531133276,0.06465019251324779
BA,4,max,1,0.5,0.3,1.0,1.3,50,15000,1.0,0.0,0.0,0.6098,0.45726180684592493,0.06466658487967336
BA,4,max,1,0.5,0.3,1.0,1.4,50,15000,1.0,0.0,0.0,0.6241599999999999,0.45880189014431927,0.06488438554845072
BA,4,max,1,0.5,0.3,1.0,1.5,50,15000,1.0,0.0,0.0,0.52896,0.4753017130202667,0.06721781287724259
BA,4,max,1,0.5,0.3,1.0,1.6,50,15000,0.96,0.19595917942265428,0.02771281292110204,0.44216,0.47476222933169393,0.06714151836233671
BA,4,max,1,0.5,0.3,1.0,1.7,50,15000,1.0,0.0,0.0,0.43484,0.4798023076226291,0.067854293069783
BA,4,max,1,0.5,0.3,1.0,1.8,50,15000,0.8921931999999998,0.11039656286509417,0.015612431644319014,0.42644,0.48649609083732626,0.068800936970364
BA,4,max,1,0.5,0.3,1.0,1.9,50,15000,0.7760889333333333,0.17825088473950917,0.02520848187036172,0.38139999999999996,0.4820297501192224,0.06816930100859184
BA,4,max,1,0.5,0.3,1.0,2.0,50,15000,0.6693890666666669,0.2302429644460534,0.032561272296059506,0.30079999999999996,0.45597280620668595,0.06448429266108142
BA,4,max,1,0.5,0.3,2.0,1.0,50,15000,1.0,0.0,0.0,0.6896000000000001,0.42927175541840623,0.06070819384564162
BA,4,max,1,0.5,0.3,2.0,1.1,50,15000,1.0,0.0,0.0,0.6778800000000001,0.429184791902043,0.06069589534721437
BA,4,max,1,0.5,0.3,2.0,1.2,50,15000,1.0,0.0,0.0,0.6856800000000001,0.43603456009816466,0.06166459885542108
BA,4,max,1,0.5,0.3,2.0,1.3,50,15000,1.0,0.0,0.0,0.6590400000000001,0.4517302274588231,0.06388430142061506
BA,4,max,1,0.5,0.3,2.0,1.4,50,15000,1.0,0.0,0.0,0.6554400000000001,0.45695462181709023,0.06462314235627976
BA,4,max,1,0.5,0.3,2.0,1.5,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.5929599999999999,0.47594676004780195,0.06730903630271347
BA,4,max,1,0.5,0.3,2.0,1.6,50,15000,0.96,0.19595917942265428,0.02771281292110204,0.575,0.47756720992966006,0.06753820252272043
BA,4,max,1,0.5,0.3,2.0,1.7,50,15000,1.0,0.0,0.0,0.43483999999999995,0.48021146841782114,0.06791215714435818
BA,4,max,1,0.5,0.3,2.0,1.8,50,15000,0.8648440000000001,0.1258936495300696,0.017804050658206963,0.40568,0.4827601242853432,0.06827259151372533
BA,4,max,1,0.5,0.3,2.0,1.9,50,15000,0.7430638666666667,0.17171616948436222,0.024284333576354206,0.30264,0.4546480731290962,0.06429694711259626
BA,4,max,1,0.5,0.3,2.0,2.0,50,15000,0.6461041333333335,0.20020530778129833,0.028313306152339183,0.23995999999999998,0.4254246800551186,0.060164135230218345
BA,4,max,1,0.5,0.4,0.0,1.0,50,15000,1.0,0.0,0.0,0.018480000000000003,0.02966091030295598,0.004194686162277221
BA,4,max,1,0.5,0.4,0.0,1.1,50,15000,1.0,0.0,0.0,0.01312,0.02662678350833987,0.0037655958359866506
BA,4,max,1,0.5,0.4,0.0,1.2,50,15000,1.0,0.0,0.0,0.009080000000000001,0.019067081580567066,0.0026964925366112173
BA,4,max,1,0.5,0.4,0.0,1.3,50,15000,1.0,0.0,0.0,0.0051600000000000005,0.013565190746908058,0.001918407673045539
BA,4,max,1,0.5,0.4,0.0,1.4,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.0016,0.0054552726787943425,0.0007714920608794364
BA,4,max,1,0.5,0.4,0.0,1.5,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.0007199999999999999,0.003193994364428341,0.00045169901483177937
BA,4,max,1,0.5,0.4,0.0,1.6,50,15000,0.96,0.19595917942265428,0.02771281292110204,0.00032,0.0015676734353812342,0.00022170250336881633
BA,4,max,1,0.5,0.4,0.0,1.7,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.0002,0.001,0.0001414213562373095
BA,4,max,1,0.5,0.4,0.0,1.8,50,15000,0.7613924,0.1776297501309208,0.025120640171609226,0.0,0.0,0.0
BA,4,max,1,0.5,0.4,0.0,1.9,50,15000,0.6135549333333334,0.09413292077869934,0.013312405323102872,0.0,0.0,0.0
BA,4,max,1,0.5,0.4,0.0,2.0,50,15000,0.5140314666666668,0.10812169027362954,0.015290716077167005,0.0,0.0,0.0
BA,4,max,1,0.5,0.4,0.1,1.0,50,15000,1.0,0.0,0.0,0.008640000000000002,0.015775626770432927,0.0022310105333682314
BA,4,max,1,0.5,0.4,0.1,1.1,50,15000,1.0,0.0,0.0,0.00876,0.014192335959946834,0.002007099399631219
BA,4,max,1,0.5,0.4,0.1,1.2,50,15000,1.0,0.0,0.0,0.00644,0.013666250400164632,0.0019326996662699558
BA,4,max,1,0.5,0.4,0.1,1.3,50,15000,1.0,0.0,0.0,0.0038400000000000005,0.008614778000621956,0.0012183135885312944
BA,4,max,1,0.5,0.4,0.1,1.4,50,15000,1.0,0.0,0.0,0.00216,0.0059577176838114775,0.0008425485149236214
BA,4,max,1,0.5,0.4,0.1,1.5,50,15000,1.0,0.0,0.0,0.0018000000000000002,0.004294182110716778,0.0006072890580275591
BA,4,max,1,0.5,0.4,0.1,1.6,50,15000,1.0,0.0,0.0,0.0007199999999999999,0.002182109071517737,0.0003085968243517745
BA,4,max,1,0.5,0.4,0.1,1.7,50,15000,0.96,0.19595917942265426,0.027712812921102038,0.0,0.0,0.0
BA,4,max,1,0.5,0.4,0.1,1.8,50,15000,0.7303892000000001,0.20051395135452413,0.028356954945058705,0.0,0.0,0.0
BA,4,max,1,0.5,0.4,0.1,1.9,50,15000,0.5781373333333335,0.15049857852115708,0.021283713086249254,0.0,0.0,0.0
BA,4,max,1,0.5,0.4,0.1,2.0,50,15000,0.4825952000000002,0.16214336862057196,0.0229305350952073,0.0,0.0,0.0
BA,4,max,1,0.5,0.4,0.2,1.0,50,15000,1.0,0.0,0.0,0.008360000000000001,0.014585965857631777,0.002062767073617377
BA,4,max,1,0.5,0.4,0.2,1.1,50,15000,1.0,0.0,0.0,0.0074399999999999996,0.01904117643424376,0.0026928289956846493
BA,4,max,1,0.5,0.4,0.2,1.2,50,15000,1.0,0.0,0.0,0.00496,0.010577258624048106,0.0014958502598856613
BA,4,max,1,0.5,0.4,0.2,1.3,50,15000,1.0,0.0,0.0,0.004399999999999999,0.012231107881136525,0.0017297398648351723
BA,4,max,1,0.5,0.4,0.2,1.4,50,15000,1.0,0.0,0.0,0.0032400000000000003,0.009137964762462154,0.0012923033699561415
BA,4,max,1,0.5,0.4,0.2,1.5,50,15000,1.0,0.0,0.0,0.00132,0.004051863768687196,0.0005730200694565594
BA,4,max,1,0.5,0.4,0.2,1.6,50,15000,1.0,0.0,0.0,0.001,0.003693237062523878,0.0005223025942880238
BA,4,max,1,0.5,0.4,0.2,1.7,50,15000,0.98,0.13999999999999999,0.019798989873223326,4e-05,0.00028000000000000003,3.9597979746446665e-05
BA,4,max,1,0.5,0.4,0.2,1.8,50,15000,0.7904480000000003,0.08433856814319568,0.01192727468992348,0.0,0.0,0.0
BA,4,max,1,0.5,0.4,0.2,1.9,50,15000,0.6171661333333334,0.09509340459746815,0.01344823824739715,0.0,0.0,0.0
BA,4,max,1,0.5,0.4,0.2,2.0,50,15000,0.5357701333333335,0.022812178550161506,0.0032261292292915006,0.0,0.0,0.0
BA,4,max,1,0.5,0.4,0.5,1.0,50,15000,1.0,0.0,0.0,0.0166,0.025585151944047545,0.0036182868874648395
BA,4,max,1,0.5,0.4,0.5,1.1,50,15000,1.0,0.0,0.0,0.0082,0.01553962676514465,0.002197635092548351
BA,4,max,1,0.5,0.4,0.5,1.2,50,15000,1.0,0.0,0.0,0.004600000000000001,0.01115885298765066,0.0015781001235663093
BA,4,max,1,0.5,0.4,0.5,1.3,50,15000,1.0,0.0,0.0,0.00812,0.026675561849753046,0.003772494135184308
BA,4,max,1,0.5,0.4,0.5,1.4,50,15000,1.0,0.0,0.0,0.00656,0.02087310230895254,0.0029519024374121848
BA,4,max,1,0.5,0.4,0.5,1.5,50,15000,1.0,0.0,0.0,0.00332,0.01041237725017683,0.0014725325123745145
BA,4,max,1,0.5,0.4,0.5,1.6,50,15000,1.0,0.0,0.0,0.0018,0.0056462376853972426,0.0007984985911070853
BA,4,max,1,0.5,0.4,0.5,1.7,50,15000,1.0,0.0,0.0,0.0008800000000000001,0.003603553801457666,0.0005096194658762554
BA,4,max,1,0.5,0.4,0.5,1.8,50,15000,0.8073978666666668,0.08443649720025626,0.011941123949988025,0.0,0.0,0.0
BA,4,max,1,0.5,0.4,0.5,1.9,50,15000,0.6216696,0.031413954780496925,0.0044426040898353876,0.0,0.0,0.0
BA,4,max,1,0.5,0.4,0.5,2.0,50,15000,0.5395053333333335,0.02456134690479694,0.003473498990291427,0.0,0.0,0.0
BA,4,max,1,0.5,0.4,0.7,1.0,50,15000,1.0,0.0,0.0,0.006280000000000001,0.008475942425476946,0.0011986792732003003
BA,4,max,1,0.5,0.4,0.7,1.1,50,15000,1.0,0.0,0.0,0.007320000000000001,0.015417444665053934,0.0021803559342455994
BA,4,max,1,0.5,0.4,0.7,1.2,50,15000,1.0,0.0,0.0,0.00528,0.010482442463471955,0.0014824412298637675
BA,4,max,1,0.5,0.4,0.7,1.3,50,15000,1.0,0.0,0.0,0.004120000000000001,0.010661407036597,0.0015077506425135423
BA,4,max,1,0.5,0.4,0.7,1.4,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.0044,0.015362291495737215,0.002172556098240043
BA,4,max,1,0.5,0.4,0.7,1.5,50,15000,1.0,0.0,0.0,0.0029200000000000003,0.011086640609309927,0.0015678877510842413
BA,4,max,1,0.5,0.4,0.7,1.6,50,15000,1.0,0.0,0.0,0.0007599999999999999,0.0027968553770261343,0.00039553508061864753
BA,4,max,1,0.5,0.4,0.7,1.7,50,15000,1.0,0.0,0.0,0.00064,0.0033571416413371654,0.0004747715239986492
BA,4,max,1,0.5,0.4,0.7,1.8,50,15000,0.7875590666666664,0.0912547624962118,0.012905372275327839,0.0,0.0,0.0
BA,4,max,1,0.5,0.4,0.7,1.9,50,15000,0.6230489333333334,0.03065293317442139,0.00433497938217829,0.0,0.0,0.0
BA,4,max,1,0.5,0.4,0.7,2.0,50,15000,0.5255388000000002,0.07813782252962467,0.011050356835569718,0.0,0.0,0.0
BA,4,max,1,0.5,0.4,1.0,1.0,50,15000,1.0,0.0,0.0,0.01444,0.02111033869931982,0.002985452729486769
BA,4,max,1,0.5,0.4,1.0,1.1,50,15000,1.0,0.0,0.0,0.01088,0.01891522138384851,0.002675016261632815
BA,4,max,1,0.5,0.4,1.0,1.2,50,15000,1.0,0.0,0.0,0.009239999999999998,0.018373415577948485,0.0025983933497451843
BA,4,max,1,0.5,0.4,1.0,1.3,50,15000,1.0,0.0,0.0,0.0078000000000000005,0.015916029655664757,0.002250866499817348
BA,4,max,1,0.5,0.4,1.0,1.4,50,15000,1.0,0.0,0.0,0.0026,0.005502726596879042,0.0007782030583337488
BA,4,max,1,0.5,0.4,1.0,1.5,50,15000,1.0,0.0,0.0,0.00132,0.0043929033679333315,0.0006212503521125763
BA,4,max,1,0.5,0.4,1.0,1.6,50,15000,1.0,0.0,0.0,0.00036,0.0015844241856270687,0.00022407141718657468
BA,4,max,1,0.5,0.4,1.0,1.7,50,15000,1.0,0.0,0.0,0.00036,0.0017749366185867033,0.0002510139438357957
BA,4,max,1,0.5,0.4,1.0,1.8,50,15000,0.7635097333333336,0.1748685980333551,0.024730154297193992,0.0,0.0,0.0
BA,4,max,1,0.5,0.4,1.0,1.9,50,15000,0.5967300000000002,0.12600673319046624,0.017820043102828535,0.0,0.0,0.0
BA,4,max,1,0.5,0.4,1.0,2.0,50,15000,0.5035688000000003,0.12917738249530292,0.018268440627671422,0.0,0.0,0.0
BA,4,max,1,0.5,0.4,2.0,1.0,50,15000,1.0,0.0,0.0,0.01156,0.02403760387393053,0.00339943054054646
BA,4,max,1,0.5,0.4,2.0,1.1,50,15000,1.0,0.0,0.0,0.008600000000000002,0.018720042734993957,0.002647413832403238
BA,4,max,1,0.5,0.4,2.0,1.2,50,15000,1.0,0.0,0.0,0.007039999999999999,0.02245436260507076,0.0031755264130534327
BA,4,max,1,0.5,0.4,2.0,1.3,50,15000,1.0,0.0,0.0,0.007719999999999999,0.022705100748510232,0.003210986141359068
BA,4,max,1,0.5,0.4,2.0,1.4,50,15000,1.0,0.0,0.0,0.00264,0.006734270561835187,0.0009523696761237204
BA,4,max,1,0.5,0.4,2.0,1.5,50,15000,1.0,0.0,0.0,0.0015999999999999999,0.00590592922409336,0.0008352245207128439
BA,4,max,1,0.5,0.4,2.0,1.6,50,15000,1.0,0.0,0.0,0.001,0.0038000000000000004,0.0005374011537017762
BA,4,max,1,0.5,0.4,2.0,1.7,50,15000,0.98,0.13999999999999999,0.019798989873223326,0.0004,0.0014422205101855957,0.0002039607805437114
BA,4,max,1,0.5,0.4,2.0,1.8,50,15000,0.7082588000000001,0.21559393062036278,0.030489586064864113,0.0,0.0,0.0
BA,4,max,1,0.5,0.4,2.0,1.9,50,15000,0.5977242666666668,0.1262646549699655,0.01785651875068846,0.0,0.0,0.0
BA,4,max,1,0.5,0.4,2.0,2.0,50,15000,0.5207069333333336,0.10747516162421494,0.015199283118720517,0.0,0.0,0.0
