Topo,Z,Corr,Lmax,K,Theta,Lambda,b,REPS,STEPS,C_mean,C_std,SE_C,V_mean,V_std,SE_V
ER,16,max,1,0.5,0.1,0.0,1.5,50,15000,0.0,0.0,0.0,8e-05,0.00039191835884530855,5.542562584220408e-05
ER,16,max,1,0.5,0.1,0.0,1.6,50,15000,0.0,0.0,0.0,4e-05,0.00028,3.959797974644666e-05
ER,16,max,1,0.5,0.1,0.0,1.7,50,15000,0.0,0.0,0.0,0.00024,0.0010307278981380099,0.00014576693726630875
ER,16,max,1,0.5,0.1,0.0,1.8,50,15000,0.0,0.0,0.0,0.00068,0.002284206645643078,0.0003230356017531195
ER,16,max,1,0.5,0.1,0.0,1.9,50,15000,0.0,0.0,0.0,0.00028000000000000003,0.0008953211714239758,0.00012661753433075533
ER,16,max,1,0.5,0.1,0.0,2.0,50,15000,0.0,0.0,0.0,0.0007599999999999999,0.00195509590557599,0.0002764923145405673
ER,16,max,1,0.5,0.1,0.1,1.0,50,15000,1.0,0.0,0.0,0.99664,0.002242855323020192,0.00031718764162558445
ER,16,max,1,0.5,0.1,0.1,1.1,50,15000,0.88,0.32496153618543844,0.04595650117230423,0.8771999999999999,0.3239412292376505,0.04581220797996971
ER,16,max,1,0.5,0.1,0.1,1.2,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.1,0.1,1.3,50,15000,0.0,0.0,0.0,4e-05,0.00028,3.959797974644666e-05
ER,16,max,1,0.5,0.1,0.1,1.4,50,15000,0.0,0.0,0.0,8e-05,0.00039191835884530855,5.542562584220408e-05
ER,16,max,1,0.5,0.1,0.1,1.5,50,15000,0.0,0.0,0.0,4e-05,0.00028,3.959797974644666e-05
ER,16,max,1,0.5,0.1,0.1,1.6,50,15000,0.0,0.0,0.0,0.0002,0.000916515138991168,0.0001296148139681572
ER,16,max,1,0.5,0.1,0.1,1.7,50,15000,0.0,0.0,0.0,0.0002,0.0007211102550927979,0.0001019803902718557
ER,16,max,1,0.5,0.1,0.1,1.8,50,15000,0.0,0.0,0.0,0.00032,0.001085172797300043,0.00015346660874600702
ER,16,max,1,0.5,0.1,0.1,1.9,50,15000,0.0,0.0,0.0,0.0004,0.0011313708498984758,0.00015999999999999996
ER,16,max,1,0.5,0.1,0.1,2.0,50,15000,0.0,0.0,0.0,0.0005200000000000001,0.0015904716281656833,0.00022492665471215276
ER,16,max,1,0.5,0.1,0.2,1.0,50,15000,1.0,0.0,0.0,0.99704,0.0013994284547628733,0.00019790907002964787
ER,16,max,1,0.5,0.1,0.2,1.1,50,15000,0.7,0.45825756949558405,0.06480740698407861,0.69788,0.4568713446912599,0.06461136519220129
ER,16,max,1,0.5,0.1,0.2,1.2,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.1,0.2,1.3,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.1,0.2,1.4,50,15000,0.0,0.0,0.0,4e-05,0.00028000000000000003,3.9597979746446665e-05
ER,16,max,1,0.5,0.1,0.2,1.5,50,15000,0.0,0.0,0.0,4e-05,0.00028,3.959797974644666e-05
ER,16,max,1,0.5,0.1,0.2,1.6,50,15000,0.0,0.0,0.0,0.00028000000000000003,0.0009806120537705011,0.00013867948658687773
ER,16,max,1,0.5,0.1,0.2,1.7,50,15000,0.0,0.0,0.0,8e-05,0.00039191835884530855,5.542562584220408e-05
ER,16,max,1,0.5,0.1,0.2,1.8,50,15000,0.0,0.0,0.0,0.00032,0.0009260669522232182,0.00013096564434995922
ER,16,max,1,0.5,0.1,0.2,1.9,50,15000,0.0,0.0,0.0,0.0005600000000000001,0.0016989408465276242,0.0002402665186828993
ER,16,max,1,0.5,0.1,0.2,2.0,50,15000,0.0,0.0,0.0,0.0004,0.0009797958971132714,0.0001385640646055102
ER,16,max,1,0.5,0.1,0.5,1.0,50,15000,1.0,0.0,0.0,0.9963599999999999,0.0020664946164943203,0.00029224647132172554
ER,16,max,1,0.5,0.1,0.5,1.1,50,15000,0.8,0.4,0.0565685424949238,0.7973599999999998,0.39868312028476954,0.056382307579594504
